tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1746,Aa-643-MIA-ORD,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1747,,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1748,ua,AA-3809-PHX-LAX,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1749,ua,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,5:15 p.m.,8:02 a.m.
1750,,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1751,,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1752,ua,boston,,,,
1753,,Uy-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1754,,AA-1917-JFK-MCO,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:47 p.m.
1755,uz,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1756,AA-3804-PHL-ORD,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1757,,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1758,,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1759,flylouisville,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1760,flylouisville,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1761,flylouisville,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1762,flylouisville,UA-2945-PHL-CLT,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1763,,allegiantair,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1764,,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1765,flylouisville,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1766,flylouisville,UA-2945-PHL-CLT,3:27 p.m.,3:27 p.m.,9:00 p.m.,5:17 p.m.
1767,,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,12:30 p.m.,3:31 p.m.
1768,,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1769,flylouisville,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1770,AA-431-MIA-SFO,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1771,flylouisville,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1772,fxylouisville,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1773,flylouisville,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1774,,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1775,,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1776,,Ut-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1777,Aj-1544-SAN-ORD,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1778,fzylouisville,UA-3050-PHX-CLT,5:35 a.m.,,7:55 p.m.,
1779,AA-643-MIA-ORD,AA-1886-BOS-MIA,10:45 a.m.,,2:20 p.m.,
1780,CO-1694-LAX-IAH,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1781,,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1782,flylouisville,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1783,fsylouisville,Aq-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1784,,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1785,fvylouisville,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1786,Us-382-IAD-LAX,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1787,,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
1788,flylouisville,CO-1088-CLE-IAH,11:53 a.m.,8:40 a.m.,10:54 a.m.,5:26 p.m.
1789,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1790,,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1791,flylouisville,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1792,UA-2906-PHL-MCO,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1793,,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1794,flylouisville,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1795,fjylouisville,UA-2945-PHL-CLT,,,1:45 p.m.,
1796,flylouisville,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1797,,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,8:56 p.m.,11:50 p.m.
1798,fgylouisville,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1799,An-484-DFW-MIA,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1800,,AA-4330-CVG-ORD,,3:36 p.m.,4:00 p.m.,6:43 p.m.
1801,Aq-484-DFW-MIA,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1802,,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
1803,fmylouisville,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,7:10 a.m.,8:53 p.m.
1804,UA-858-PVG-SFO,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1805,CO-47-IAH-LAX,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1806,,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1807,fnylouisville,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1808,Aa-518-MIA-JFK,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1809,UA-37-EWR-MCO,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1810,flylouisville,flylouisville,3:50 p.m.,,,
1811,,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1812,UA-382-IAD-LAX,AA-1221-MCO-ORD,9:20 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1813,flylouisville,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,,6:34 p.m.
1814,flylouisville,UA-2515-DFW-CLT,,,,
1815,flylouisville,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1816,,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1817,,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1818,flylouisville,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1819,flylouisville,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1820,AA-1664-MIA-ATL,UA-233-LAX-JFK,11:05 a.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1821,,AA-3823-LAX-DEN,,,9:00 p.m.,
1822,fxylouisville,AA-2312-DFW-DTW,7:10 p.m.,8:25 p.m.,8:56 p.m.,11:50 p.m.
1823,flylouisville,AA-1165-JFK-MIA,7:15 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1824,flylouisville,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1825,fmylouisville,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1826,flylouisville,AA-649-ORD-SNA,10:20 a.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1827,foylouisville,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1828,ffylouisville,UA-6273-YYC-SFO,,,,
1829,,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1830,ftylouisville,AA-3786-IAH-ORD,,5:30 p.m.,6:40 p.m.,6:40 p.m.
1831,fpylouisville,UA-858-PVG-SFO,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1832,AA-59-JFK-SFO,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1833,flylouisville,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1834,AA-1007-MIA-PHX,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1835,flylouisville,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1836,,UA-1500-IAH-GUA,8:55 a.m.,10:18 a.m.,2:55 p.m.,11:56 a.m.
1837,flylouisville,AA-3-JFK-LAX,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1838,,AA-1917-JFK-MCO,,,5:55 p.m.,
1839,fhylouisville,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1840,Aw-1522-SFO-ORD,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1841,flylouisville,AA-2957-DFW-CVG,8:05 p.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1842,,UA-37-EDI-EWR,9:15 a.m.,8:52 a.m.,12:18 p.m.,12:09 p.m.
1843,,UA-1500-IAH-GUA,1:05 p.m.,1:19 p.m.,11:45 a.m.,3:13 p.m.
1844,,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,11:44 a.m.
1845,,CO-1088-CLE-IAH,5:50 a.m.,3:36 p.m.,4:00 p.m.,6:43 p.m.
1846,,AA-3979-CVG-ORD,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1847,,AA-1544-SAN-ORD,2:15 p.m.,,5:25 p.m.,
1848,,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1849,,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1850,Uz-397-JFK-SFO,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1851,flylouisville,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1852,,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1853,,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1854,fcylouisville,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1855,,CO-45-EWR-MIA,9:21 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1856,flylouisville,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1857,,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,11:10 a.m.,11:12 a.m.
1858,,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1859,,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1860,qjicktrip,CO-1586-IAH-MCO,8:27 a.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1861,quicktrip,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1862,qricktrip,AA-643-MIA-ORD,10:34 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1863,,Ud-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,11:40 a.m.,9:43 a.m.
1864,,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,11:25 a.m.,10:30 p.m.
1865,,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1866,UA-828-SFO-ORD,AA-1640-MIA-MCO,2:00 p.m.,6:30 p.m.,10:35 a.m.,8:03 p.m.
1867,Ae-3809-PHX-LAX,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1868,,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1869,quicktrip,mmrateplan,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1870,,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1871,,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1872,,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,12:30 a.m.,6:28 p.m.
1873,qgicktrip,CO-52-IAH-LAX,7:35 a.m.,7:27 a.m.,9:21 a.m.,9:14 a.m.
1874,quicktrip,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1875,qricktrip,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1876,,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1877,quicktrip,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1878,qdicktrip,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1879,,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1880,qgicktrip,UA-2945-PHL-CLT,5:25 p.m.,5:22 p.m.,8:15 a.m.,8:03 p.m.
1881,Aq-3842-MSP-ORD,At-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1882,quicktrip,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1883,,AA-466-IAH-MIA,6:17 p.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1884,,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1885,,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1886,quicktrip,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1887,,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1888,quicktrip,UA-2726-FLL-PHL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1889,,AA-3979-CVG-ORD,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1890,quicktrip,AA-1279-DFW-PHX,10:20 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1891,quicktrip,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1892,qticktrip,AA-3756-ORD-SLC,,,2:45 p.m.,
1893,AA-1434-DFW-MCO,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1894,AA-1917-JFK-MCO,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1895,AA-271-MIA-LAX,CO-47-IAH-LAX,8:25 p.m.,8:25 p.m.,11:50 p.m.,9:52 p.m.
1896,,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1897,AA-400-DFW-JFK,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1898,,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,8:27 a.m.,5:34 p.m.
1899,,AA-4330-CVG-ORD,12:55 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1900,qficktrip,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1901,qwicktrip,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1902,,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1903,AA-466-IAH-MIA,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1904,qbicktrip,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,9:00 p.m.,12:21 a.m.
1905,An-3063-SLC-LAX,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1906,UA-2906-PHL-MCO,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1907,qqicktrip,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1908,,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1909,quicktrip,,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1910,quicktrip,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1911,quicktrip,UA-2906-PHL-MCO,1:39 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1912,quicktrip,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1913,,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1914,quicktrip,UA-2945-PHL-CLT,10:25 a.m.,10:20 a.m.,7:10 a.m.,6:34 p.m.
1915,,UA-2515-DFW-CLT,3:15 p.m.,,10:31 a.m.,
1916,,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1917,,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1918,quicktrip,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1919,,bqsinesstravellogue,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1920,quicktrip,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:00 p.m.,12:29 a.m.
1921,AA-4277-CVG-JFK,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1922,quicktrip,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
1923,quicktrip,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:47 p.m.
1924,AA-3786-IAH-ORD,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1925,quicktrip,AA-431-MIA-SFO,5:11 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1926,,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1927,,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1928,quicktrip,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1929,Az-2312-DFW-DTW,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1930,quicktrip,CO-4888-IAH-DAL,5:15 p.m.,5:30 p.m.,10:25 a.m.,6:40 p.m.
1931,,UA-2945-PHL-CLT,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1932,,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1933,,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1934,qqicktrip,AA-3809-PHX-LAX,5:55 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1935,quicktrip,AA-3804-PHL-ORD,5:25 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1936,AA-271-MIA-LAX,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1937,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,7:39 a.m.,11:35 a.m.,11:06 a.m.
1938,quicktrip,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1939,quicktrip,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1940,,UA-854-SFO-IAH,2:45 p.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1941,,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1942,qgicktrip,AA-4330-CVG-ORD,3:05 p.m.,3:36 p.m.,4:00 p.m.,6:43 p.m.
1943,qgicktrip,UA-2726-FLL-PHL,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1944,,UA-2945-PHL-CLT,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1945,,AA-1917-JFK-MCO,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1946,quicktrip,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1947,CO-1694-LAX-IAH,AA-4198-ORD-CLE,6:55 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1948,quicktrip,CO-45-EWR-MIA,,,7:05 p.m.,
1949,qqicktrip,AA-3809-PHX-LAX,6:40 p.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1950,,AA-1664-MIA-ATL,7:10 a.m.,7:39 a.m.,12:10 p.m.,11:06 a.m.
1951,allegiantair,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1952,,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,3:35 p.m.,10:29 p.m.
1953,,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1954,aglegiantair,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1955,,Ui-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1956,,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1957,AA-466-IAH-MIA,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1958,UA-3925-IAD-ORF,AA-1917-JFK-MCO,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1959,allegiantair,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1960,Al-1917-JFK-MCO,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1961,allegiantair,AA-204-LAX-MCO,1:29 p.m.,,8:20 p.m.,
1962,,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1963,ablegiantair,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,4:15 p.m.,5:26 a.m.
1964,amlegiantair,UA-2945-PHL-CLT,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1965,allegiantair,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1966,,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,12:57 p.m.,1:19 p.m.
1967,AA-204-LAX-MCO,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1968,Ue-37-EWR-MCO,UA-3515-IAD-MSP,10:06 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1969,allegiantair,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1970,,AA-484-DFW-MIA,,,,
1971,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1972,,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1973,allegiantair,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1974,allegiantair,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:47 p.m.
1975,aqlegiantair,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,7:45 p.m.,4:09 p.m.
1976,UA-233-LAX-JFK,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1977,,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1978,Ac-3786-IAH-ORD,UA-3050-PHX-CLT,5:35 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1979,azlegiantair,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,
1980,,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1981,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1982,allegiantair,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1983,allegiantair,UA-854-SFO-IAH,,,,
1984,,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1985,,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,8:03 p.m.
1986,,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1987,,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1988,axlegiantair,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1989,Ax-204-LAX-MCO,CO-47-IAH-LAX,8:25 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1990,allegiantair,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1991,aulegiantair,,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1992,,AA-4330-CVG-ORD,,3:36 p.m.,4:00 p.m.,6:43 p.m.
1993,ailegiantair,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
